# CO2 ice 3min dep, from Gavdush+2022
# w(micron)  Re(eps)  Im(eps)
54486.1079996804	0	0
27243.0539998402	0	0
18162.0359998935	0	0
13621.5269999201	0	0
10897.2215999361	0	0
9081.01799994673	0	0
7783.72971424005	0	0
6810.76349996005	0	0
6054.01199996449	0	0
5448.61079996804	0	0
4953.28254542549	0	0
4540.50899997336	0	0
4191.23907689849	0	0
3891.86485712003	0	0
3632.40719997869	0	0
3405.38174998002	0	0
3205.06517645179	0	0
3027.00599998224	0	0
2867.68989472002	0	0
2724.30539998402	0	0
2594.57657141335	0	0
2476.64127271274	0	0
2368.96121737741	0	0
2270.25449998668	0	0
2179.44431998721	0	0
2095.61953844925	0	0
2018.00399998816	0	0
1945.93242856001	0	0
1878.83131033381	0	0
1816.20359998935	0	0
1757.61638708646	0	0
1702.69087499001	0	0
1651.0941818085	0	0
1602.53258822589	1.59032744974055	0.0205365411945153
1556.74594284801	1.61122360200968	0.0143574959448785
1513.50299999112	1.66072745206455	0.0109409874727204
1472.59751350487	1.65963605232145	0.0119729240067461
1433.84494736001	1.66416163354703	0.014837739136345
1397.0796922995	1.67011191515265	0.0180769229188962
1362.15269999201	1.67449922531231	0.0182878420524745
1328.92946340684	1.67700501737802	0.0180343008035055
1297.28828570668	1.68181908701103	0.0172471187005587
1267.11879069024	1.68881668624127	0.0146942849482123
1238.32063635637	1.69945174855176	0.0135949720376124
1210.8023999929	1.70946956518687	0.0137441640210011
1184.4806086887	1.71688000028042	0.0218700506279669
1159.27889361022	1.71914198892084	0.0323191212548435
1135.12724999334	1.71554466138068	0.0417766572041914
1111.96138774858	1.70811578911247	0.0468920400288888
1089.72215999361	1.70056598665899	0.0464154978730908
1068.35505881726	1.69585946637622	0.040461529877539
1047.80976922462	1.69495392911155	0.0326811902784605
1028.03977357887	1.69800639614732	0.0256611211858382
1009.00199999408	1.70584810217456	0.0219951715947112
990.656509085097	1.71304043687449	0.0217842250008417
972.966214280006	1.71783787275254	0.0258671986138818
955.89663157334	1.71867454461509	0.0314885340692835
939.415655166903	1.71504275489535	0.034374752856499
923.493355926786	1.7085593555958	0.0340624914181828
908.101799994673	1.70267226609341	0.0328852016294081
893.214885240662	1.69910764148544	0.0287295823151279
878.808193543232	1.69900261771323	0.0220694809381991
